Monomer,Radical,DE_tail,DE_head,DE_precursor,DE_TS,DE_product,DE_barrier,DE_reaction,E_Rad_SOMO,E_Rad_LUMO,E_Mon_HOMO,E_Mon_LUMO,DE_SHgap,DE_SLgap,VBur_R228_Rad,VBur_R350_Rad,VBur_R228_Mon,VBur_R350_Mon,Volume_Rad,Volume_Mon,CCdist_TS,Theta_TS,Sum_MW,logP_Rad,logP_Mon
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0164542672068819,-0.0077411596307683,-0.0474914746698686,0.0087131075761135,-0.0310372074629867,-0.155357648,0.00543975423,-0.241692137,-0.0495503021,0.086334489,0.1058073458999999,84.78775811246567,44.07787387367319,96.14835661369536,74.5333888375305,161.16830000000002,206.4388,2.371167712797642,245.15595374661743,465.2852286492,1.4,2.5
C=C(C)C(=O)OCC1CCCO1,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.017473151670174,-0.0119970923969958,-0.0412527129769841,0.0054760592731781,-0.0237795613068101,-0.155357648,0.00543975423,-0.253740925,-0.0482914585,0.098383277,0.1070661894999999,84.69990610659545,43.77847142554827,96.14835661369536,74.5333888375305,161.16830000000002,133.29219999999998,2.421241880398776,233.74768974751152,373.2226283932,1.4,1.1
C=CC(=O)OCC1(CC)COC1,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0225170060550681,-0.0214366417060318,-0.0499865383378619,0.0010803643490362,-0.0274695322827938,-0.155357648,0.00543975423,-0.246775707,-0.0554844531,0.091418059,0.0998731948999999,83.65902345824765,38.41985676575744,96.14835661369536,74.5333888375305,161.16830000000002,134.9604,2.4231574597846506,258.6344130359062,373.2226283932,1.4,1.3
C=Cc1ccc(OC(C)=O)cc1,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0175838055079111,-0.007611939400931,-0.0477750376180665,0.00997186610698,-0.0301912321101553,-0.155357648,0.00543975423,-0.225539183,-0.045912177,0.070181535,0.1094454709999999,83.82163777283837,39.737478141741754,96.14835661369536,74.5333888375305,161.16830000000002,123.3982,2.3740100191475606,211.18274545707345,365.19641364560016,1.4,2.3
C=CC(N)=O,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0170790295470624,-0.0148346666161387,-0.0424682181101161,0.0022443629309236,-0.0253891885630537,-0.155357648,0.00543975423,-0.254187721,-0.0383202423,0.0988300729999999,0.1170374056999999,83.69678220002568,38.51160576055601,96.14835661369536,74.5333888375305,161.16830000000002,59.61039999999999,2.3691650833464517,23.14101469543527,274.1654478710001,1.4,-0.3
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.01984680604005,-0.0145705800350697,-0.0448286274370275,0.0052762260049803,-0.0249818213969774,-0.155357648,0.00543975423,-0.254122358,-0.039866072,0.09876471,0.1154915759999999,83.70735464772353,38.57077620484947,96.14835661369536,74.5333888375305,161.16830000000002,134.73200000000003,2.376626351508583,129.43065008358514,410.1848629858,1.4,-0.6
C=CC(=O)O,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0084816377340075,-0.0075551984980393,-0.0395630406200098,0.0009264392359682,-0.0310814028860022,-0.155357648,0.00543975423,-0.283906156,-0.0561376549,0.128548508,0.0992199930999999,83.65902345824765,38.31961507189557,96.14835661369536,74.5333888375305,161.16830000000002,54.34870000000001,2.3963827438725223,82.99287941466844,275.14946345360005,1.4,0.4
C=CC(=O)OC,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0085130141970921,-0.007979264458072,-0.0419474181080659,0.00053374973902,-0.0334344039109737,-0.155357648,0.00543975423,-0.279762355,-0.0518258536,0.124404707,0.1035317943999999,83.65046481011129,38.31404608890324,96.14835661369536,74.5333888375305,161.16830000000002,68.9229,2.410568367406326,308.2281314985287,289.1651135176001,1.4,0.6
C=CC(=O)OCCCCCCCCCCCCCCCC(C)C,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0316553010402458,-0.0208233401790494,-0.0555614978031826,0.0108319608611964,-0.0239061967629368,-0.155357648,0.00543975423,-0.282330854,-0.0567160368,0.126973206,0.0986416111999999,86.63969853420565,47.82391989574864,96.14835661369536,74.5333888375305,161.16830000000002,306.0592,2.3238487603060576,185.57333966748504,527.4311646055999,1.4,7.6
C=CC(=O)OCCCCCCC(C)C,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0133216642411753,-0.007687042837233,-0.0431082314262312,0.0056346214039422,-0.0297865671850559,-0.155357648,0.00543975423,-0.278151061,-0.0518484347,0.1227934129999999,0.1035092132999999,83.6539889593439,38.328525444683294,96.14835661369536,74.5333888375305,161.16830000000002,174.78910000000002,2.3722343657528864,151.9705061415891,401.2903140296001,1.4,3.9
C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0134599179089036,-0.0106623579008555,-0.0401392359128749,0.002797560008048,-0.0266793180039712,-0.155357648,0.00543975423,-0.274384883,-0.0517913845,0.119027235,0.1035662634999999,83.66330278231582,38.508125146185805,96.14835661369536,74.5333888375305,161.16830000000002,163.10889999999998,2.4130124392524377,341.89639681637374,411.2746639656001,1.4,3.3
C=CC(=O)OCC(C)C,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0101112817571902,-0.0096365883132421,-0.0386763144751967,0.0004746934439481,-0.0285650327180064,-0.155357648,0.00543975423,-0.279075073,-0.0513626478,0.123717425,0.1039950001999999,83.66028208297358,38.50380918436675,96.14835661369536,74.5333888375305,161.16830000000002,108.8559,2.4494669522639,37.371661944813695,331.2120637096001,1.4,1.9
C=CC(=O)OCCCCCCCC,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0199413111599824,-0.0136046439629353,-0.0455362197160411,0.006336667197047,-0.0255949085560587,-0.155357648,0.00543975423,-0.278665764,-0.0512809256,0.123308116,0.1040767223999999,83.66028208297358,38.51961117360748,96.14835661369536,74.5333888375305,161.16830000000002,168.1208,2.362136279835268,28.55835037519205,387.2746639656,1.4,3.6
C=CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0269198911651074,-0.0134090124220165,-0.0459843096950862,0.0135108787430908,-0.0190644185299788,-0.155357648,0.00543975423,-0.26420562,-0.0516724186,0.1088479719999999,0.1036852294,83.66556830682251,38.367995611641405,96.14835661369536,74.5333888375305,161.16830000000002,161.36190000000002,2.3753259959056146,222.74201194322407,425.2539285212,1.4,1.2
C=CC(=O)OCCCCO,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0080794810071438,-0.0038426586820605,-0.0462601820102008,0.0042368223250832,-0.038180701003057,-0.155357648,0.00543975423,-0.270747312,-0.0501338597,0.115389664,0.1052237882999999,83.78639628051221,38.65716505351793,96.14835661369536,74.5333888375305,161.16830000000002,113.9009,2.3250491538075058,36.666772393200745,347.2069783292002,1.4,0.7
C=COCCOCCOC(=O)C=C,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0161620501530705,-0.0088688688470028,-0.0367568726230729,0.0072931813060677,-0.0205948224700023,-0.155357648,0.00543975423,-0.213033088,-0.0585952877,0.05767544,0.0967623602999999,83.79394802886782,39.03627357072052,96.14835661369536,74.5333888375305,161.16830000000002,141.1965,2.446928677614246,313.45867405320837,389.2175430128001,1.4,0.9
C=CC(=O)OC(C)(C)C,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0211763301981591,-0.0146782210281344,-0.0443695511412443,0.0064981091700246,-0.0231932209430851,-0.155357648,0.00543975423,-0.269193007,-0.0499029954,0.113835359,0.1054546525999999,83.78689973040258,38.93937326665405,96.14835661369536,74.5333888375305,161.16830000000002,107.13309999999998,2.353223552944131,122.56848174666789,331.2120637096001,1.4,1.5
C=CC(=O)OCCOC1CC2CC1C1CC=CC21,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0086256480099109,-0.0017391626240623,-0.0425993989879316,0.0068864853858485,-0.0339737509780206,-0.155357648,0.00543975423,-0.237737778,-0.0555772235,0.08238013,0.0997804244999999,85.03545545852957,43.89757804929664,96.14835661369536,74.5333888375305,161.16830000000002,200.2861,2.3259935200137596,163.04797707317687,451.2695785852002,1.4,2.1
C=CC(=O)OCCOC,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0142435809789276,-0.0124448198598656,-0.0420748222979909,0.0017987611190619,-0.0278312413190633,-0.155357648,0.00543975423,-0.255402995,-0.0571476277,0.100045347,0.0982100202999999,83.65726138363134,38.329500016706945,96.14835661369536,74.5333888375305,161.16830000000002,97.0513,3.2904850645572,198.8408124676046,333.19132826520007,1.4,0.5
C=CC(=O)OCCCCCCCCCCCC,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0132082466850533,-0.0093439618990487,-0.0392725440970025,0.0038642847860046,-0.0260642974119491,-0.155357648,0.00543975423,-0.278033054,-0.055094062,0.122675406,0.1002635859999999,84.22011836106923,44.508565095842194,96.14835661369536,74.5333888375305,161.16830000000002,218.97510000000003,2.384647858340933,139.35623154535222,443.3372642216001,1.4,5.2
CCOC(=O)C=C(OCC)OCC,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.015044264313019,-0.0007341909661136,-0.0222678357411041,0.0143100733469054,-0.007223571428085,-0.155357648,0.00543975423,-0.223109465,-0.016274762,0.067751817,0.139082886,91.36281368074732,59.80809284608445,96.14835661369536,74.5333888375305,161.16830000000002,143.4509,2.206297886255163,277.10367440008355,391.23319307680015,1.4,1.4
C=CC(=O)OCC1CCC(CO)CC1,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0035018230000787,-0.0031022923899399,-0.0308583013979841,0.0003995306101387,-0.0273564783979054,-0.155357648,0.00543975423,-0.269354744,-0.0500726579,0.1139970959999999,0.1052849900999999,83.65524758406984,38.31752670327344,96.14835661369536,74.5333888375305,161.16830000000002,158.19760000000002,2.492587402073195,215.5790294187229,401.2539285212,1.4,1.8
C=CC(=O)OCCCCCCCCCCCCCCCCCC,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0082560998512235,-0.0079232770012822,-0.0422967537360818,0.0003328228499412,-0.0340406538848583,-0.155357648,0.00543975423,-0.278102601,-0.0523673045,0.122744953,0.1029903434999999,83.66103725780914,38.60996792265796,96.14835661369536,74.5333888375305,161.16830000000002,298.72819999999996,2.4130646294695466,23.26189946600863,527.4311646055999,1.4,7.7
C=CC(=O)OCC1CCCO1,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.017701974242982,-0.0077818087900141,-0.0401242068719511,0.0099201654529679,-0.0224222326289691,-0.155357648,0.00543975423,-0.251916848,-0.0552065182,0.0965592,0.1001511297999999,83.66053380791877,38.34182139157747,96.14835661369536,74.5333888375305,161.16830000000002,119.1111,2.3850729729215834,61.13273781431508,359.20697832919996,1.4,0.8
C=CC(=O)OCCO,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0118727160122489,-0.0096116296290347,-0.049532081118059,0.0022610863832142,-0.0376593651058101,-0.155357648,0.00543975423,-0.271308082,-0.061633137,0.115950434,0.0937245109999999,83.79017215469001,39.31896906986846,96.14835661369536,74.5333888375305,161.16830000000002,86.7596,2.389644764998764,198.70074582544297,319.1756782012,1.4,0.1
C=CC(=O)OCC(C)O,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0150306939260644,-0.0149373772760554,-0.0440301355711199,9.331665000900102e-05,-0.0289994416450554,-0.155357648,0.00543975423,-0.271391488,-0.0568908447,0.11603384,0.0984668032999999,83.65625448385059,38.32504483031309,96.14835661369536,74.5333888375305,161.16830000000002,101.4877,2.4964288487721813,112.542922504314,333.1913282652001,1.4,0.4
C=CC(=O)OCCCCOCC1CO1,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0127332474201011,-0.0116784854831166,-0.0433608072571587,0.0010547619369845,-0.0306275598370575,-0.155357648,0.00543975423,-0.254562286,-0.052514022,0.099204638,0.102843626,83.78639628051221,40.106214428121135,96.14835661369536,74.5333888375305,161.16830000000002,152.61949999999996,2.411904370185518,226.73167969625123,403.23319307680015,1.4,0.6
C=CC(=O)OCCOc1ccccc1,CCOC(=O)C=C(OCC)OCC,0.0411645264499611,0.0419511916729788,-0.0198779083341378,-0.018011986159081,-0.0456125791149588,0.0018659221750567,-0.025734670780821,-0.155357648,0.00543975423,-0.221817894,-0.0640423238,0.066460246,0.0913153241999999,83.78966870479964,38.66558814029382,96.14835661369536,74.5333888375305,161.16830000000002,141.6366,2.471778067067106,142.96024314275655,395.20697832920007,1.4,2.3
C=C(C)C(=O)OC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0088423708318714,0.000251329896173,-0.0388306826687312,0.0090937007280444,-0.0299883118368597,-0.231566784,0.0431075207,-0.273330301,-0.0453630638,0.041763517,0.1862037202,84.7794511892745,44.03276511143535,90.25270667247312,55.68259024536939,184.8335,79.4279,2.31861458382328,168.10753346537706,313.2014990260001,1.8,1.0
C=C(C)C(=O)OCC1CO1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0224506224660672,-0.0120327803219879,-0.05341872551503,0.0104178421440792,-0.0309681030489628,-0.231566784,0.0431075207,-0.275241871,-0.0527995787,0.043675087,0.1787672053,84.78373051334268,44.05448414510542,90.25270667247312,55.68259024536939,184.8335,107.5701,2.3190276004562773,134.19191196705333,355.2120637096,1.8,0.6
C=Cc1ccccc1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0183559920037623,-0.0078740755498074,-0.0512372019297799,0.0104819164539549,-0.0328812099260176,-0.231566784,0.0431075207,-0.230830579,-0.0422251322,-0.0007362049999999,0.1893416518,83.82566537196136,39.74979951661228,90.25270667247312,55.68259024536939,184.8335,89.4457,2.3388861592119015,183.7366887641245,317.2116697868001,1.8,2.7
CO/C=C\C(=O)OC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0214729861968407,-0.0007293834648862,-0.0318396889849736,0.0207436027319545,-0.0103667027881328,-0.231566784,0.0431075207,-0.24217706,-0.0310365737,0.010610276,0.2005302103,89.37469006366125,50.469674103115295,90.25270667247312,55.68259024536939,184.8335,91.9763,2.1736089992887404,163.77901468347306,329.19641364560005,1.8,0.2
C=C(C)C(=O)O,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0145292516898507,-0.0075310380389055,-0.0477764990479272,0.0069982136509452,-0.0332472473580764,-0.231566784,0.0431075207,-0.278312543,-0.0495002213,0.046745759,0.1820665627,84.78222016367157,44.04000478932537,90.25270667247312,55.68259024536939,184.8335,69.6661,2.3306021933822167,54.01361730727223,299.18584896199997,1.8,0.7
C=C(C)C(=O)OCC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0051390362359597,0.0037772105040403,-0.0456005122009628,0.0089162467400001,-0.040461475965003,-0.231566784,0.0431075207,-0.272568334,-0.0450012952,0.04100155,0.1865654888,84.78247188861675,44.063116068743525,90.25270667247312,55.68259024536939,184.8335,91.9585,2.308615533658647,210.4085580085253,327.21714909000013,1.8,1.3
C=C(C)C(=O)OCCCC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0061311401098009,0.0036474746891599,-0.0434076437397834,0.0097786147989609,-0.0372765036299824,-0.231566784,0.0431075207,-0.271155121,-0.0448295241,0.039588337,0.1867372599,84.70166818121176,43.87857389483533,90.25270667247312,55.68259024536939,184.8335,123.7497,2.3144252444263564,216.8280210004985,355.2484492180001,1.8,2.2
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0066243656458482,0.0040725742931044,-0.0505772105907453,0.0106969399389527,-0.0439528449448971,-0.231566784,0.0431075207,-0.270695275,-0.0435325695,0.039128491,0.1880342145,84.68908193395241,43.71860485838076,90.25270667247312,55.68259024536939,184.8335,126.6436,2.3081077507726975,207.73288167334164,355.2484492180001,1.8,2.2
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.004573645741857,0.0015416911630836,-0.0356415925498367,0.0061153369049407,-0.0310679468079797,-0.231566784,0.0431075207,-0.268201105,-0.0427574402,0.036634321,0.1888093438,84.7910305367531,44.417442611630264,90.25270667247312,55.68259024536939,184.8335,118.0944,2.29674419998288,55.02757934323176,355.2484492180001,1.8,1.9
C=C(C)C(=O)OCC1(CC)COC1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0165160173119147,-0.0071217766098925,-0.0441628870498789,0.0093942407020222,-0.0276468697379641,-0.231566784,0.0431075207,-0.254143357,-0.0442952237,0.022576573,0.1872715603,84.66617496394039,43.910734771616006,90.25270667247312,55.68259024536939,184.8335,152.39669999999998,2.296094321272103,35.060349342442635,397.2590139016,1.8,1.7
C=C(C)C(=O)OCC(CC)CCCC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0240587462801613,-0.0150642877370046,-0.0527996310020171,0.0089944585431567,-0.0287408847218557,-0.231566784,0.0431075207,-0.273401581,-0.0468043534,0.041834797,0.1847624306,84.79405123609534,45.74439203412673,90.25270667247312,55.68259024536939,184.8335,169.66089999999997,2.29476436390188,35.703112754860854,411.311049474,1.8,3.9
C=C(C)C(=O)OCCCCCCCCCCCC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0220768455587858,-0.0034044105568682,-0.0439173992529049,0.0186724350019176,-0.021840553694119,-0.231566784,0.0431075207,-0.270840759,-0.0456793768,0.0392739749999999,0.1858874072,84.70217163110213,46.880046890836795,90.25270667247312,55.68259024536939,184.8335,225.40860000000004,2.3186696131174016,243.41479621694768,467.37364973000007,1.8,5.6
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0201708558299742,-0.0033980298539972,-0.0421329318760399,0.0167728259759769,-0.0219620760460657,-0.231566784,0.0431075207,-0.271005961,-0.0450195085,0.039439177,0.1865472755,84.70343025582807,43.82608623013265,90.25270667247312,55.68259024536939,184.8335,321.3909,2.3082762964890056,290.74599982376196,551.4675501140001,1.8,8.1
C=C(C)C(=O)OC1CCCCC1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,0.0065824571911434,0.0148011250371382,-0.0240147387207798,0.0082186678459947,-0.0305971959119233,-0.231566784,0.0431075207,-0.271586573,-0.0445708694,0.040019789,0.1869959146,84.78952018708198,45.85618936769767,90.25270667247312,55.68259024536939,184.8335,139.484,2.289267601216817,316.3796844210409,381.264099282,1.8,2.5
C=C(C)C(=O)OCc1ccccc1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0229829182899266,-0.012576433355889,-0.0512382876368064,0.0104064849340375,-0.0282553693468798,-0.231566784,0.0431075207,-0.255849981,-0.0463601334,0.024283197,0.1852066506,84.79052708686272,44.093884699776126,90.25270667247312,55.68259024536939,184.8335,141.09359999999998,2.284861981836321,60.94573511370635,389.2327991540001,1.8,2.7
C=C(C)C(=O)OCCO,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.011897293911943,-0.0074129688548509,-0.0531980390737771,0.004484325057092,-0.0413007451618341,-0.231566784,0.0431075207,-0.266825468,-0.0539529079,0.035258684,0.1776138761,84.79228916147903,44.07613356648809,90.25270667247312,55.68259024536939,184.8335,104.30620000000002,2.3428676332027383,169.7954534625601,343.21206370960016,1.8,0.5
C=C(C)C(=O)OCC(C)O,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0217248792589543,-0.007986396816932,-0.048987310126904,0.0137384824420223,-0.0272624308679496,-0.231566784,0.0431075207,-0.257186519,-0.0583669883,0.025619735,0.1731997957,84.70921992956735,43.86346802846864,90.25270667247312,55.68259024536939,184.8335,109.707,2.2990376812018547,32.46334590784352,357.22771377360004,1.8,0.8
C=C(C)C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0318329300607729,-0.0237012893398969,-0.0644387996749173,0.008131640720876,-0.0326058696141444,-0.231566784,0.0431075207,-0.263827214,-0.0452139081,0.0322604299999999,0.1863528759,84.78851328730124,44.372333849392426,90.25270667247312,55.68259024536939,184.8335,178.6675,2.2883252026067007,305.1985207906233,449.2903140296,1.8,1.5
C=C(C)C(=O)OC12CC3CC(O)(CC(O)(C3)C1)C2,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0047143242718448,0.003368981882204,-0.0348338965027323,0.0080833061540488,-0.0301195722308875,-0.231566784,0.0431075207,-0.261166496,-0.0460282424,0.029599712,0.1855385416,84.79354778620497,44.39015459496787,90.25270667247312,55.68259024536939,184.8335,181.6717,2.3092403693392334,129.2313890163764,465.2852286492,1.8,0.2
C=C(C)C(=O)OCCN(C)C,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0241496713249489,-0.0110126138008581,-0.0516293286868858,0.0131370575240907,-0.0274796573619369,-0.231566784,0.0431075207,-0.201338652,-0.0464054244,-0.0302281319999999,0.1851613596,84.69764058208877,45.15359255092835,90.25270667247312,55.68259024536939,184.8335,128.7579,2.3288836114001064,245.18745836600377,370.25934825500013,1.8,1.0
C=C(C)C(=O)OCCN(CC)CC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.018792622050114,-0.0054105689791867,-0.043759563200183,0.0133820530709272,-0.024966941150069,-0.231566784,0.0431075207,-0.210615311,-0.0409535462,-0.0209514729999999,0.1906132378,84.70191990615695,45.917726629762875,90.25270667247312,55.68259024536939,184.8335,163.0543,2.294967615269767,83.7155228576595,398.2906483830001,1.8,1.7
C=C(C)C(=O)OC1CC2CC1C1CCCC21,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0191211948699674,-0.0128551919419805,-0.0571527035540384,0.0062660029279868,-0.038031508684071,-0.231566784,0.0431075207,-0.269312062,-0.0426830833,0.037745278,0.1888837007,84.69411643285615,43.737817849704285,90.25270667247312,55.68259024536939,184.8335,170.00459999999998,2.3174013792388233,157.85552330556266,433.29539941,1.8,2.9
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0291940069637348,-0.0145556258667056,-0.0580889094767371,0.0146383810970291,-0.0288949025130023,-0.231566784,0.0431075207,-0.241692137,-0.0495503021,0.010125353,0.1820164819,84.78775811246567,44.07787387367319,90.25270667247312,55.68259024536939,184.8335,206.4388,2.328989688145858,191.23552861925728,475.3059640936001,1.8,2.5
C=C(C)C(=O)OCC1CCCO1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0136645819329714,-0.004042518469987,-0.0422488786680332,0.0096220634629844,-0.0285842967350617,-0.231566784,0.0431075207,-0.253740925,-0.0482914585,0.022174141,0.1832753255,84.69990610659545,43.77847142554827,90.25270667247312,55.68259024536939,184.8335,133.29219999999998,2.300308832149935,303.9068435994916,383.2433638376001,1.8,1.1
C=CC(=O)OCC1(CC)COC1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0135689468997952,-0.0050788512899089,-0.0380229363797752,0.0084900956098863,-0.02445398947998,-0.231566784,0.0431075207,-0.246775707,-0.0554844531,0.015208923,0.1760823309,83.65902345824765,38.41985676575744,90.25270667247312,55.68259024536939,184.8335,134.9604,2.285262833064285,23.381832308845617,383.2433638376001,1.8,1.3
C=Cc1ccc(OC(C)=O)cc1,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0114460721858904,-0.0008238273519509,-0.0426905944239024,0.0106222448339394,-0.0312445222380119,-0.231566784,0.0431075207,-0.225539183,-0.045912177,-0.0060276009999999,0.185654607,83.82163777283837,39.737478141741754,90.25270667247312,55.68259024536939,184.8335,123.3982,2.3552537763024604,98.57671038910269,375.21714909,1.8,2.3
C=CC(N)=O,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0228600035349018,-0.0027157132609545,-0.0407752959149547,0.0201442902739472,-0.0179152923800529,-0.231566784,0.0431075207,-0.254187721,-0.0383202423,0.0226209369999999,0.1932465417,83.69678220002568,38.51160576055601,90.25270667247312,55.68259024536939,184.8335,59.61039999999999,2.291091542358358,54.739328025946634,284.1861833154001,1.8,-0.3
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0441791772768738,-0.0293861902189291,-0.0660378724369366,0.0147929870579446,-0.0218586951600627,-0.231566784,0.0431075207,-0.254122358,-0.039866072,0.0225555739999999,0.191700712,83.70735464772353,38.57077620484947,90.25270667247312,55.68259024536939,184.8335,134.73200000000003,2.2832931146466935,216.1584548707225,420.20559843020015,1.8,-0.6
C=CC(=O)O,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0194379775779225,0.0031223089890772,-0.0355359249139155,0.0225602865669998,-0.016097947335993,-0.231566784,0.0431075207,-0.283906156,-0.0561376549,0.052339372,0.1754291291,83.65902345824765,38.31961507189557,90.25270667247312,55.68259024536939,184.8335,54.34870000000001,2.3052879273993088,179.6697360213841,285.1701988980001,1.8,0.4
C=CC(=O)OC,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0224856422489665,-0.0105588964398748,-0.049838522662867,0.0119267458090916,-0.0273528804139004,-0.231566784,0.0431075207,-0.279762355,-0.0518258536,0.048195571,0.1797409304,83.65046481011129,38.31404608890324,90.25270667247312,55.68259024536939,184.8335,68.9229,2.297920616490918,177.18774253031552,299.18584896199997,1.8,0.6
C=CC(=O)OCCCCCCCCCCCCCCCC(C)C,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0130089225849587,-0.0018496574509754,-0.0385591555170776,0.0111592651339833,-0.0255502329321188,-0.231566784,0.0431075207,-0.282330854,-0.0567160368,0.05076407,0.1748507472,86.63969853420565,47.82391989574864,90.25270667247312,55.68259024536939,184.8335,306.0592,2.2974426451195686,313.4428980753551,537.4519000500001,1.8,7.6
C=CC(=O)OCCCCCCC(C)C,C=CC(=O)OCC1CCC(CO)CC1,0.0423758170419432,0.0578977769180255,-0.0249772950139686,-0.0112673235589682,-0.0566672545098754,0.0137099714550004,-0.0316899594959068,-0.231566784,0.0431075207,-0.278151061,-0.0518484347,0.0465842769999999,0.1797183493,83.6539889593439,38.328525444683294,90.25270667247312,55.68259024536939,184.8335,174.78910000000002,2.2660562811086575,101.20958392796337,411.311049474,1.8,3.9
